id,num,raw_text,text,level,level4
156,291637377,一.理赔速度还可以 1.出险时候打电话马上过来了,1.出险时候打电话马上过来了,业务等待时间短/到现场快,3
157,291637396,服务比较好：保险到期有联系。,服务比较好：保险到期有联系。,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,6
158,291637410,时间：指联系的时间就是我有需要他们马上和我联系，客户和我联系并且安排妥当约定的时间缴费的时间等一些手续 速度：下定单之后，马上会派人过来办理相关手续 服务：态度很好，一直很优质,时间：指联系的时间就是我有需要他们马上和我联系,响应时效快/随叫随到,22
159,291637410,时间：指联系的时间就是我有需要他们马上和我联系，客户和我联系并且安排妥当约定的时间缴费的时间等一些手续 速度：下定单之后，马上会派人过来办理相关手续 服务：态度很好，一直很优质,客户和我联系并且安排妥当约定的时间缴费的时间等一些手续,销售人员业务处理时间快/及时,34
160,291637410,时间：指联系的时间就是我有需要他们马上和我联系，客户和我联系并且安排妥当约定的时间缴费的时间等一些手续 速度：下定单之后，马上会派人过来办理相关手续 服务：态度很好，一直很优质,速度：下定单之后，马上会派人过来办理相关手续,配送时间快/及时,41
161,291637410,时间：指联系的时间就是我有需要他们马上和我联系，客户和我联系并且安排妥当约定的时间缴费的时间等一些手续 速度：下定单之后，马上会派人过来办理相关手续 服务：态度很好，一直很优质,服务：态度很好，一直很优质,服务态度好（未具体说明）,12
162,291637445,服务态度好，保单发送比较快，客服人员有什么问题反应蛮快的。,服务态度好,服务态度好（未具体说明）,12
163,291637445,服务态度好，保单发送比较快，客服人员有什么问题反应蛮快的。,保单发送比较快,配送时间快/及时,41
164,291637445,服务态度好，保单发送比较快，客服人员有什么问题反应蛮快的。,客服人员有什么问题反应蛮快的,销售人员业务处理时间快/及时,34
165,291637446,"自己的车子还没搞过理赔那些东西,弟弟车子理赔服务还可以:自己要求买什么东西就买哪些险种",自己的车子还没搞过理赔那些东西,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,13
166,291637446,"自己的车子还没搞过理赔那些东西,弟弟车子理赔服务还可以:自己要求买什么东西就买哪些险种",弟弟车子理赔服务还可以:自己要求买什么东西就买哪些险种,理赔整体服务好,0
167,291637460,服务好，不管是定损还是其他的，感觉都挺好的；服务挺周到的。,服务好，不管是定损还是其他的，感觉都挺好的；服务挺周到的。,服务态度好（未具体说明）,12
168,291638061,具体说不上来，没有具体深入了解,具体说不上来，没有具体深入了解,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,13
169,291638064,朋友的服务态度挺好的，比较麻烦，资料发给他就给一手办好了。客户反馈平安保险比别的公司贵,朋友的服务态度挺好的，比较麻烦，资料发给他就给一手办好了。客户反馈平安保险比别的公司贵,服务态度好（未具体说明）,12
170,291638066,都很好，送过来的服务都挺好，保险还没有到会提醒。,都很好，送过来的服务都挺好,服务态度好（未具体说明）,12
171,291638066,都很好，送过来的服务都挺好，保险还没有到会提醒。,保险还没有到会提醒,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,6
172,291638078,一.没出过险还不知道,一.没出过险还不知道,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,13
173,291638093,服务还可以：平安公司里面各个服务都比较可以。具体不太清楚怎么表述，觉得都好 其他没有多了解，不清楚了,服务还可以：平安公司里面各个服务都比较可以。具体不太清楚怎么表述，觉得都好 其他没有多了解，不清楚了,服务态度好（未具体说明）,12
174,291638096,服务：打电话有问题及时解决掉了。,服务：打电话有问题及时解决掉了。,问题反馈/响应/解答及时、快,26
175,291638107,服务态度比较好：比如电话接电员态度好，还有去柜台的服务人员服务态度也好。,服务态度比较好：比如电话接电员态度好，还有去柜台的服务人员服务态度也好。,销售人员服务态度好（热情/耐心/积极/坚持）,1
176,291638110,"平安是不小的公司,出险比较及时",平安是不小的公司,规模/大公司，有实力（涉及领域广）,38
177,291638110,"平安是不小的公司,出险比较及时",出险比较及时,业务等待时间短/到现场快,3
178,291638112,一.自己也是朋友介绍的还没用过不好做评价,一.自己也是朋友介绍的,朋友推荐的,17
179,291638112,一.自己也是朋友介绍的还没用过不好做评价,还没用过不好做评价,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,13
180,291638123,平安是大公司，：我也没有出险，理赔方面我也不知道，大公司安全一点，信用度好一点，理赔能力好一点。,平安是大公司,规模/大公司，有实力（涉及领域广）,38
181,291638123,平安是大公司，：我也没有出险，理赔方面我也不知道，大公司安全一点，信用度好一点，理赔能力好一点。,我也没有出险，理赔方面我也不知道,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,13
182,291638123,平安是大公司，：我也没有出险，理赔方面我也不知道，大公司安全一点，信用度好一点，理赔能力好一点。,大公司安全一点，信用度好一点,信誉/口碑好/信任公司/一直买平安,23
183,291638123,平安是大公司，：我也没有出险，理赔方面我也不知道，大公司安全一点，信用度好一点，理赔能力好一点。,理赔能力好一点,赔付标准/金额满意,42
184,291638125,1、户表示目前听说是出险速度蛮快：报案很快就有人过来 2、小额理赔比较快：一两天就下来了、一两千以下，很快就赔付下来,1、户表示目前听说是出险速度蛮快：报案很快就有人过来,业务等待时间短/到现场快,3
185,291638125,1、户表示目前听说是出险速度蛮快：报案很快就有人过来 2、小额理赔比较快：一两天就下来了、一两千以下，很快就赔付下来,2、小额理赔比较快：一两天就下来了、一两千以下，很快就赔付下来,工时标准合理充分（赔付快/理赔到账快）,8
186,291638135,客户称服务好，处理事情态度还可以。,客户称服务好，处理事情态度还可以。,服务态度好（未具体说明）,12
187,291638172,平安车险买车的时候就买的平安的，有次出险了，对平安的销售人员不认识，提供的服务比较满意，出险后只要把资料准备好交到公司，一星期就把款打给客户了。,平安车险买车的时候就买的平安的，有次出险了，对平安的销售人员不认识，提供的服务比较满意,销售人员服务态度好（热情/耐心/积极/坚持）,1
188,291638172,平安车险买车的时候就买的平安的，有次出险了，对平安的销售人员不认识，提供的服务比较满意，出险后只要把资料准备好交到公司，一星期就把款打给客户了。,出险后只要把资料准备好交到公司，一星期就把款打给客户了,工时标准合理充分（赔付快/理赔到账快）,8
189,291638572,说不上来。客户称都没有发生过什么事。年年把保单都给客户送到家里。,说不上来。客户称都没有发生过什么事。年年把保单都给客户送到家里。,有送单服务很方便（上门送单/快递送单）/服务好,43
190,291638575,不知道,不知道,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,13
191,291638578,出险、理赔方面，报案，人员到场快,出险、理赔方面，报案，人员到场快,业务等待时间短/到现场快,3
192,291638580,每年有一次救援：如果在购买的保险的范围内，出现什么问题，可以义务救援一次，紧急情况。送个小礼品：工具。,每年有一次救援：如果在购买的保险的范围内，出现什么问题，可以义务救援一次，紧急情况,产品好/不错/有优势/满足客户需求,21
