,num,text,level,pre_forest,pre_NB,pre_lr,probs_lr
140,291636574,还可以，如果出险一打电话很快就有人来,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.356010408236
141,291636582,1报保险挺好，挺快的，我的车不是出险了吗，报车险挺快的，定损后，修完了保险报的也挺快的 ,理赔整体时长合理,业务等待时间短/到现场快,业务等待时间短/到现场快,出单时效快,0.574214680944
142,291636582,出事故了，定损定挺好的,定损员业务熟练,定损员业务处理时间快,工时标准合理充分（赔付快/理赔到账快）,定损员业务熟练,0.335367733261
143,291636582,2平安保险的给我打电话说我车险还没报呢，让我快报，说实话挺满意的。,销售人员售后跟踪服务好/到位,业务等待时间短/到现场快,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,销售人员售后跟踪服务好/到位,0.270691028552
144,291637345,客户称赔付比较快捷,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,工时标准合理充分（赔付快/理赔到账快）,0.256627085581
145,291637345,出险以后各方面的服务比较到位。,服务态度好（未具体说明）,业务等待时间短/到现场快,业务等待时间短/到现场快,服务态度好（未具体说明）,0.149047056288
146,291637349,不太清楚。,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,0.211733497022
147,291637349,都说平安好，那就好,信誉/口碑好/信任公司/一直买平安,规模/大公司，有实力（涉及领域广）,信誉/口碑好/信任公司/一直买平安,信誉/口碑好/信任公司/一直买平安,0.0682219441112
148,291637349,我这也是亲戚推荐的,朋友推荐的,朋友推荐的,销售人员服务态度好（热情/耐心/积极/坚持）,朋友推荐的,0.311597231538
149,291637351,有时候有点小事故，他会在一个月或半个月或两个月也回访一下，进行的怎么样，有没有处理，定情怎么样,购买后有回访/信息/及时回访,电话拨打时间规范,购买后有回访/信息/及时回访,购买后有回访/信息/及时回访,0.70219318585
150,291637351,保险到期，续保会送小礼品,有礼品赠送,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,0.44480204824
151,291637351,买保险最好全额买，有时候不想全额买，有时候开公司的，单位的，驾驶员的人身险也要客户买，也可以报销，也可以索赔的，这种保险用不着保的，也给客户保了。很少出事，没怎么服务过，就服务过一次。,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,销售人员服务态度好（热情/耐心/积极/坚持）,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,0.586450293998
152,291637353,每个地方都蛮好的,都好/都满意/差不多,无明确原因/没有,销售人员业务熟练（介绍的详细）,定损网点布局合理,0.0676226453541
153,291637353,理赔的比较快，出险了几天钱就打过来了就蛮快的,理赔整体时长合理,业务等待时间短/到现场快,理赔整体时长合理,理赔整体时长合理,0.161624102285
154,291637377,一.理赔速度还可以,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,0.211171656782
155,291637377,1.出险时候打电话马上过来了,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.296582691762
156,291637396,服务比较好：保险到期有联系。,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,0.348556628578
157,291637410,时间：指联系的时间就是我有需要他们马上和我联系,响应时效快/随叫随到,业务等待时间短/到现场快,业务等待时间短/到现场快,响应时效快/随叫随到,0.3886607977
158,291637410,客户和我联系并且安排妥当约定的时间缴费的时间等一些手续,销售人员业务处理时间快/及时,流程简单/手续简便,投保/续保方便（电话/上门办理/渠道多/手续简单）,销售人员业务处理时间快/及时,0.520072229303
159,291637410,速度：下定单之后，马上会派人过来办理相关手续,配送时间快/及时,业务等待时间短/到现场快,工时标准合理充分（赔付快/理赔到账快）,配送时间快/及时,0.397334546767
160,291637410,服务：态度很好，一直很优质,服务态度好（未具体说明）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,服务态度好（未具体说明）,0.235824698854
161,291637445,服务态度好,服务态度好（未具体说明）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,查勘员服务态度好,0.0911923856777
162,291637445,保单发送比较快,配送时间快/及时,有送单服务很方便（上门送单/快递送单）/服务好,有送单服务很方便（上门送单/快递送单）/服务好,配送时间快/及时,0.387055383912
163,291637445,客服人员有什么问题反应蛮快的,销售人员业务处理时间快/及时,坐席服务态度好（接线员和回访专员）,业务等待时间短/到现场快,销售人员业务处理时间快/及时,0.300600242157
164,291637446,自己的车子还没搞过理赔那些东西,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,理赔整体时长合理,理赔整体时长合理,理赔整体时长合理,0.118912646284
165,291637446,弟弟车子理赔服务还可以:自己要求买什么东西就买哪些险种,理赔整体服务好,理赔整体服务好,理赔整体服务好,理赔整体服务好,0.654110609008
166,291637460,服务好，不管是定损还是其他的，感觉都挺好的；服务挺周到的。,服务态度好（未具体说明）,服务态度好（未具体说明）,服务态度好（未具体说明）,服务态度好（未具体说明）,0.414035377289
167,291638061,具体说不上来，没有具体深入了解,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,无明确原因/没有,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,0.478076093221
168,291638064,朋友的服务态度挺好的，比较麻烦，资料发给他就给一手办好了。客户反馈平安保险比别的公司贵,服务态度好（未具体说明）,销售人员服务态度好（热情/耐心/积极/坚持）,服务态度好（未具体说明）,服务态度好（未具体说明）,0.256336163926
169,291638066,都很好，送过来的服务都挺好,服务态度好（未具体说明）,服务态度好（未具体说明）,有送单服务很方便（上门送单/快递送单）/服务好,服务态度好（未具体说明）,0.0805680465217
170,291638066,保险还没有到会提醒,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,保险到期有提醒/有优惠信息提醒/会提前提醒/及时通知,无明确原因/没有,0.255443811703
171,291638078,一.没出过险还不知道,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,0.513870743317
172,291638093,服务还可以：平安公司里面各个服务都比较可以。具体不太清楚怎么表述，觉得都好 其他没有多了解，不清楚了,服务态度好（未具体说明）,规模/大公司，有实力（涉及领域广）,服务态度好（未具体说明）,服务态度好（未具体说明）,0.71848479658
173,291638096,服务：打电话有问题及时解决掉了。,问题反馈/响应/解答及时、快,销售人员服务态度好（热情/耐心/积极/坚持）,业务等待时间短/到现场快,坐席业务处理速度快,0.210516951993
174,291638107,服务态度比较好：比如电话接电员态度好，还有去柜台的服务人员服务态度也好。,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,销售人员服务态度好（热情/耐心/积极/坚持）,坐席服务态度好（接线员和回访专员）,0.221604545446
175,291638110,平安是不小的公司,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,规模/大公司，有实力（涉及领域广）,0.526744931905
176,291638110,出险比较及时,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,业务等待时间短/到现场快,0.133486751487
177,291638112,一.自己也是朋友介绍的,朋友推荐的,销售人员业务熟练（介绍的详细）,销售人员业务熟练（介绍的详细）,朋友推荐的,0.654833268125
178,291638112,还没用过不好做评价,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,无明确原因/没有,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,不了解/不熟悉不推荐/说不出来/不清楚/没有体验,0.115605299203
